speed	lag_time	time_points
ENSMUSG00000076441	0.912	11.4100877192983	2
ENSMUSG00000050592	0.376	0	1
ENSMUSG00000051373	0.33274	0	3
ENSMUSG00000026819	1.728	10.3912037037037	2
ENSMUSG00000039157	1.792	15.36328125	2
ENSMUSG00000079442	0.23718	0	2
ENSMUSG00000026817	0.13286	0	1
ENSMUSG00000026814	0.73694271685761	11.699004157487	3
ENSMUSG00000059013	0.525339407744875	3.40554322186762	3
ENSMUSG00000026797	1.1310480081716	8.36000491286883	3
ENSMUSG00000026796	0.0174	0	1
ENSMUSG00000026792	0.42452	0	1
ENSMUSG00000038900	0.00336	0	1
ENSMUSG00000038831	1.376	20.4941860465116	2
ENSMUSG00000068966	0.02584	0	1
ENSMUSG00000038740	2.256	20.3257978723404	2
ENSMUSG00000038696	2.912	21.5659340659341	2
ENSMUSG00000026867	1.152	2.92447916666664	2
ENSMUSG00000057110	1.28488024564995	5.05884278849829	3
ENSMUSG00000026878	0.696	0	1
ENSMUSG00000026879	0.84	17.8571428571429	2
ENSMUSG00000026880	0.816	8.85416666666666	2
ENSMUSG00000026890	0.016	0	1
ENSMUSG00000026889	0.51888	0	1
ENSMUSG00000026887	1.232	6.00649350649348	2
ENSMUSG00000035437	0.63688	0	1
ENSMUSG00000035403	0.36456	0	2
ENSMUSG00000063972	2.28642979365878	11.7887732174428	3
ENSMUSG00000035236	1.43458	0	1
ENSMUSG00000026753	3.472	19.0524193548387	2
ENSMUSG00000026764	2.272	21.830985915493	2
ENSMUSG00000036093	0.02	0	1
ENSMUSG00000036053	2.64456966422231	10.3474957968967	4
ENSMUSG00000026827	2.55969592760181	12.745705796503	3
ENSMUSG00000026991	1.976	11.7656882591093	2
ENSMUSG00000026988	0.8316	0	1
ENSMUSG00000034738	0.656	0	1
ENSMUSG00000075307	0.208	17.8798076923077	2
ENSMUSG00000027086	0.4446	0	1
ENSMUSG00000027088	0.384	4.74479166666666	2
ENSMUSG00000042155	0.03656	0	1
ENSMUSG00000051730	0.40856	0	1
ENSMUSG00000044308	0.8142	0	1
ENSMUSG00000041997	0.41308	0	1
ENSMUSG00000027012	1.0358	0	1
ENSMUSG00000027010	1.76	15.5977272727273	2
ENSMUSG00000004085	2.392	17.3227424749164	2
ENSMUSG00000027108	0.896	4.01785714285715	2
ENSMUSG00000008226	0.512	7.81250000000002	2
ENSMUSG00000027104	2.272	17.5889084507042	2
ENSMUSG00000009207	1.51740574088441	12.2518323707933	3
ENSMUSG00000027099	1.49808063241107	7.76283434085882	3
ENSMUSG00000042410	0.854	0	2
ENSMUSG00000042369	0.501548643282594	8.03772959991556	4
ENSMUSG00000002733	1.12	17.9285714285715	2
ENSMUSG00000027011	2.544	12.4697327044025	2
ENSMUSG00000027007	0.896	3.29352678571434	2
ENSMUSG00000027006	0.6934	0	1
ENSMUSG00000027002	1.42292512246326	6.72253921260049	3
ENSMUSG00000027001	1.12237770897833	10.8127740018242	3
ENSMUSG00000026999	1.12237770897833	10.8439578000412	3
ENSMUSG00000027087	1.768	15.4954751131222	2
ENSMUSG00000034075	0.26316	0	1
ENSMUSG00000023224	0.03544	0	1
ENSMUSG00000027074	1.104	8.15217391304349	2
ENSMUSG00000027071	0.0522	0	1
ENSMUSG00000051329	0.296	0	1
ENSMUSG00000002103	0.33264	0	1
ENSMUSG00000002109	0.626842975206611	2.50235998312414	3
ENSMUSG00000027257	0.21941	0	2
ENSMUSG00000027253	0.4687	0	2
ENSMUSG00000040549	0.32156	0	1
ENSMUSG00000040506	0.37868	0	1
ENSMUSG00000040479	0.804	12.1728855721393	3
ENSMUSG00000027230	0.324674157303371	0.519483665559278	3
ENSMUSG00000027223	0.47448	0	1
ENSMUSG00000068742	0.656	5.42378048780487	2
ENSMUSG00000049922	0.324	0	2
ENSMUSG00000068735	0.064	0	1
ENSMUSG00000098004	0.06306	0	1
ENSMUSG00000040174	0.00048	0	1
ENSMUSG00000027193	0.4054	0	1
ENSMUSG00000027164	0.67888	0	1
ENSMUSG00000048058	1.792	17.53125	2
ENSMUSG00000010914	1.35521649484536	8.71827328789356	3
ENSMUSG00000010911	0.964324324324325	4.4265134529148	3
ENSMUSG00000027187	1.072	8.43376865671642	2
ENSMUSG00000027180	0.704	0	2
ENSMUSG00000027177	1.84262686567164	11.3415710860549	3
ENSMUSG00000027166	1.074	0	2
ENSMUSG00000027115	0.816092418772563	7.42457232139065	4
ENSMUSG00000040383	0.84	0	1
ENSMUSG00000040282	2.176	13.9315257352941	2
ENSMUSG00000005102	0.836082304526748	6.70117505381424	3
ENSMUSG00000009549	0.3164	0	1
ENSMUSG00000040084	0.3196	0	1
ENSMUSG00000040007	0.6848	17.2546728971963	3
ENSMUSG00000039983	0.672	9.23809523809524	2
ENSMUSG00000027324	0.154	0	2
ENSMUSG00000070730	0.328	0	1
ENSMUSG00000034278	0.852383561643836	9.46426887803207	3
ENSMUSG00000027317	0.09515	0	2
ENSMUSG00000014077	0.99616	0	1
ENSMUSG00000072980	0.41872	0	1
ENSMUSG00000027305	0.32	4.91874999999998	2
ENSMUSG00000027304	1.384	15.6553468208093	2
ENSMUSG00000034032	0.39744	0	1
ENSMUSG00000027293	1.472	8.15217391304346	2
ENSMUSG00000033808	0.53248	0	1
ENSMUSG00000027288	0.00336	0	1
ENSMUSG00000027287	0.7619	0	2
ENSMUSG00000027286	0.00952	0	1
ENSMUSG00000027272	1.872	13.2938034188034	2
ENSMUSG00000023572	0.14384	0	1
ENSMUSG00000027259	1.768	17.0967194570136	2
ENSMUSG00000027263	0.55894	0	1
ENSMUSG00000043909	0.728000000000001	5.2197802197803	2
ENSMUSG00000027242	0.49912	0	1
ENSMUSG00000060227	1.776	12.0320945945946	2
ENSMUSG00000005804	0.36392	0	1
ENSMUSG00000068394	1.632	18.1911764705882	2
ENSMUSG00000035093	1.136	12.5	2
ENSMUSG00000023330	0.896	9.30803571428571	2
ENSMUSG00000027359	0.352	0	1
ENSMUSG00000027363	1.32541484716157	11.5573372430153	3
ENSMUSG00000027365	1.024	3.90625000000002	2
ENSMUSG00000001998	1.448	12.9254143646409	2
ENSMUSG00000034906	0.40859	0	2
ENSMUSG00000074825	0.69323	0	2
ENSMUSG00000046338	0.46017	0	4
ENSMUSG00000027371	0.223653333333333	0	3
ENSMUSG00000034800	0.4586	0	1
ENSMUSG00000027379	0.584	7.76712328767121	2
ENSMUSG00000027387	1.136	10.4964788732394	2
ENSMUSG00000042851	0.49596	0	1
ENSMUSG00000027394	0.692	0	2
ENSMUSG00000048327	0.0022	0	1
ENSMUSG00000027411	0.33586	0	2
ENSMUSG00000037703	0.14004	0	1
ENSMUSG00000068290	0.698995260663507	9.45108754610544	4
ENSMUSG00000027312	1.776	9.39977477477476	2
ENSMUSG00000027330	0.40192	5.98128980891718	3
ENSMUSG00000037523	0.46952	0	1
ENSMUSG00000037514	0.968	15.1797520661157	2
ENSMUSG00000027340	1.74679902603484	8.09350547277766	4
ENSMUSG00000027346	1.1972865497076	7.28385172449724	3
ENSMUSG00000044991	2.144	20.8628731343284	2
ENSMUSG00000037376	0.16432	0	1
ENSMUSG00000027384	0.61408	0	1
ENSMUSG00000037279	0.708459016393443	8.91849469332347	3
ENSMUSG00000027425	0.20872	0	1
ENSMUSG00000027429	0.952	12.4243697478992	2
ENSMUSG00000001768	1.23334	0	1
ENSMUSG00000001767	0.742607087827427	9.05733351039108	3
ENSMUSG00000037110	1.92372583479789	8.11326055179974	3
ENSMUSG00000027438	0.748533916849015	5.35032156220767	3
ENSMUSG00000068134	0.96	10.096875	2
ENSMUSG00000079009	0.45784	0	1
ENSMUSG00000060336	0.68184	0	2
ENSMUSG00000079008	0.784	9.58673469387756	2
ENSMUSG00000074731	0.4287	0	2
ENSMUSG00000033096	1.456	7.44093406593407	2
ENSMUSG00000033068	0.473553398058252	6.16538871576184	3
ENSMUSG00000033059	0.790035928143713	12.0374878729081	3
ENSMUSG00000032046	1.66748732008225	9.81219665382033	3
ENSMUSG00000027454	0.30408	0	1
ENSMUSG00000044364	0.04	0	2
ENSMUSG00000032869	0.56	0	2
ENSMUSG00000027475	0.43364	0	2
ENSMUSG00000056941	0.2064	0	1
ENSMUSG00000027479	0.67708	0	1
ENSMUSG00000027488	0.62596	0	1
ENSMUSG00000000876	0.520993333333333	0	3
ENSMUSG00000038467	0.44016	0	4
ENSMUSG00000027598	1.832	15.9978165938865	2
ENSMUSG00000038383	1.976	13.2444331983806	2
ENSMUSG00000038375	0.08	0	1
ENSMUSG00000038369	1.976	16.0931174089069	2
ENSMUSG00000074652	0.288	0	2
ENSMUSG00000038324	1.312	13.1227134146342	2
ENSMUSG00000038312	0.625901279707495	5.18950953360127	3
ENSMUSG00000074647	0.024	0	1
ENSMUSG00000005882	0.54836	0	1
ENSMUSG00000038259	0.5532	0	1
ENSMUSG00000038241	0.672	7.82291666666665	2
ENSMUSG00000038180	0.012	0	1
ENSMUSG00000027624	0.37536	0	1
ENSMUSG00000061689	1.37275884244373	7.68164655398568	4
ENSMUSG00000027634	1.2171	0	1
ENSMUSG00000055485	0.64	20.8546875	2
ENSMUSG00000027639	0.809220338983051	9.06830875781947	3
ENSMUSG00000027641	0.896206185567011	10.6445152533014	3
ENSMUSG00000027650	0.912	6.32456140350877	2
ENSMUSG00000027651	0.70816	0	1
ENSMUSG00000044349	0.39052	0	1
ENSMUSG00000027652	1.75210305084746	14.2019837081017	3
ENSMUSG00000037761	0.35339	0	2
ENSMUSG00000070544	0.26852	0	1
ENSMUSG00000027412	0.384101265822785	0.181254943316613	3
ENSMUSG00000057133	1.09896	0	1
ENSMUSG00000017679	0.41148	0	1
ENSMUSG00000035226	1.27160771426101	8.45852716341577	4
ENSMUSG00000018209	0.703999999999999	7.67045454545456	2
ENSMUSG00000017721	0.24643	0	2
ENSMUSG00000017723	0.00752	0	1
ENSMUSG00000017299	0.104	0	1
ENSMUSG00000050373	0.213590361445783	2.3240072202166	3
ENSMUSG00000045822	0.31418	0	2
ENSMUSG00000039834	0.16624	0	1
ENSMUSG00000039804	0.57198	0	2
ENSMUSG00000017670	0.463221621621621	5.39546769977595	3
ENSMUSG00000017667	0.266666666666667	2.69916666666667	3
ENSMUSG00000039621	2.41641646947468	10.9854740252822	3
ENSMUSG00000042854	0.134	0	1
ENSMUSG00000002718	0.57444	0	1
ENSMUSG00000039536	1.03694	0	2
ENSMUSG00000017929	1.184	9.81250000000002	2
ENSMUSG00000078923	0.0188	0	1
ENSMUSG00000089739	0.42285	0	2
ENSMUSG00000027540	0.952	2.52100840336134	2
ENSMUSG00000074575	0.479475	0	4
ENSMUSG00000052056	0.684254180602007	7.92699616798311	3
ENSMUSG00000027495	0.436164383561644	3.84334170854271	3
ENSMUSG00000039263	0.32904	0	1
ENSMUSG00000016253	0.27188	0	1
ENSMUSG00000016257	0.373333333333333	4.78571428571429	2
ENSMUSG00000094786	0.351636363636364	0.76801103067907	3
ENSMUSG00000039108	0.368	5.94021739130433	2
ENSMUSG00000039050	0.952000000000001	2.63130252100845	2
ENSMUSG00000038990	0.2739	0	1
ENSMUSG00000027569	0.148	0	2
ENSMUSG00000049401	0.00312	0	1
ENSMUSG00000038932	0.666704067321178	7.96701447324133	3
ENSMUSG00000038705	0.896	11.1607142857143	2
ENSMUSG00000090077	0.07046	0	1
ENSMUSG00000000827	0.40236	0	1
ENSMUSG00000089917	0.00982	0	1
ENSMUSG00000002455	0.220873333333333	0	3
ENSMUSG00000038605	0.00088	0	1
ENSMUSG00000002458	0.23904	0	1
ENSMUSG00000027589	0.66641	0	2
ENSMUSG00000040374	0.752000000000001	2.6090425531915	2
ENSMUSG00000043542	1.22748411214953	9.30110064808498	3
ENSMUSG00000040209	2.712	19.5117994100295	2
ENSMUSG00000027531	0.41114	0	2
ENSMUSG00000103392	0.5384	0	2
ENSMUSG00000058921	0.53765	0	2
ENSMUSG00000039795	1.00748	0	2
ENSMUSG00000027536	1.632	10.4816176470588	2
ENSMUSG00000027534	0.31604	0	1
ENSMUSG00000027550	0.752000000000001	5.85106382978724	2
ENSMUSG00000027555	1.11417533432392	5.90285660941	3
ENSMUSG00000027599	0.73056	0	1
ENSMUSG00000027601	0.672	12.202380952381	2
ENSMUSG00000069094	2.488	17.2343247588424	2
ENSMUSG00000027615	1.344	8.24851190476192	2
ENSMUSG00000039286	1.032	12.8817829457364	2
ENSMUSG00000050192	0.208	0	1
ENSMUSG00000074653	0.568	12.6021126760563	2
ENSMUSG00000037652	1.68586267845003	13.3010011677871	3
ENSMUSG00000037643	0.0108	0	1
ENSMUSG00000027665	1.56	11.7115384615385	2
ENSMUSG00000027667	2.304	21.1189236111111	2
ENSMUSG00000027668	0.94672	0	1
ENSMUSG00000027669	0.798011560693641	6.797734252767	3
ENSMUSG00000037400	1.03452	0	1
ENSMUSG00000027708	0.82132	0	1
ENSMUSG00000103229	0.83944	0	1
ENSMUSG00000027709	0.9672	10.4766335814723	3
ENSMUSG00000033883	0.17437	0	2
ENSMUSG00000027712	1.02519008264463	6.60449180962208	3
ENSMUSG00000051444	0.35082	0	2
ENSMUSG00000058174	0.04	0	1
ENSMUSG00000044864	1.824	12.4764254385965	2
ENSMUSG00000037174	1.48	7.66081081081082	2
ENSMUSG00000027742	1.168	9.58904109589041	2
ENSMUSG00000095832	0.96	11.6895833333334	2
ENSMUSG00000027751	0.96	11.9833333333333	2
ENSMUSG00000036580	0.27572	0	1
ENSMUSG00000027803	0.66836	0	1
ENSMUSG00000036513	0.14228	0	1
ENSMUSG00000075700	0.6786	0	1
ENSMUSG00000036432	0.70396	0	1
ENSMUSG00000053706	0.2	0	1
ENSMUSG00000027823	0.4598	0	1
ENSMUSG00000027828	0.00088	0	1
ENSMUSG00000027833	0.04	0	1
ENSMUSG00000027774	0.5722	0	1
ENSMUSG00000027775	0.480168421052632	7.79828715070736	3
ENSMUSG00000027782	1.264	4.02531645569622	2
ENSMUSG00000043300	0.592	8.17736486486488	2
ENSMUSG00000027787	0.0032	0	1
ENSMUSG00000062232	2.68	11.1507462686567	2
ENSMUSG00000061175	1.1038	0	1
ENSMUSG00000027809	1.344	6.32514880952381	2
ENSMUSG00000027998	0.43037	0	2
ENSMUSG00000027996	0.1824	0	1
ENSMUSG00000033767	2.248	14.7802491103203	2
ENSMUSG00000074513	1.968	8.93089430894309	2
ENSMUSG00000028086	2.08	16.9552884615385	2
ENSMUSG00000028082	1.776	14.813063063063	2
ENSMUSG00000028078	2.312	18.7495674740484	2
ENSMUSG00000041734	0.46438	0	2
ENSMUSG00000003382	0.278	0	2
ENSMUSG00000041977	1.534	0	2
ENSMUSG00000004892	0.128	7.81250000000002	3
ENSMUSG00000028069	0.17172	0	1
ENSMUSG00000028068	0.48	10.3541666666667	3
ENSMUSG00000104445	0.397	0	4
ENSMUSG00000068921	0.511999999999999	5.50781249999996	2
ENSMUSG00000028053	0.74537	0	2
ENSMUSG00000028051	0.291766666666667	0	3
ENSMUSG00000068917	0.0012	0	1
ENSMUSG00000064068	0.496	2.64717741935483	2
ENSMUSG00000042766	0.55219512195122	8.0553003533569	3
ENSMUSG00000042737	0.106	0	4
ENSMUSG00000027954	0.28423	0	2
ENSMUSG00000028039	0.01312	0	1
ENSMUSG00000028041	0.227389162561577	1.18172299248993	3
ENSMUSG00000027951	0.81516	0	1
ENSMUSG00000027942	0.033	0	1
ENSMUSG00000027940	0.48	0	1
ENSMUSG00000027937	8e-04	0	1
ENSMUSG00000052310	0.52916	0	1
ENSMUSG00000027936	0.28952	0	1
ENSMUSG00000027933	0.919999999999999	6.26630434782612	2
ENSMUSG00000052415	0.221333333333333	0	3
ENSMUSG00000038902	0.992	8.43346774193549	2
ENSMUSG00000005774	0.488	14.905737704918	2
ENSMUSG00000053769	0.192	0	1
ENSMUSG00000038777	0.304053333333333	0	3
ENSMUSG00000068860	0.00794	0	1
ENSMUSG00000015522	0.77626	0	1
ENSMUSG00000046519	0.751999999999999	4.69813829787229	2
ENSMUSG00000054312	0.10236	0	1
ENSMUSG00000080727	0.42716	0	1
ENSMUSG00000038495	0.60296	0	1
ENSMUSG00000046317	0.016	0	1
ENSMUSG00000028101	0.0034	0	1
ENSMUSG00000028098	1.664	10.1021634615384	2
ENSMUSG00000028096	0.915134020618557	8.17338455299206	3
ENSMUSG00000038256	0.0356	0	1
ENSMUSG00000028089	0.931970515970516	9.70968490319315	3
ENSMUSG00000038205	0.398666666666667	0	3
ENSMUSG00000027878	2.224	12.8313848920863	2
ENSMUSG00000027865	1.19363009404389	7.04926184273189	3
ENSMUSG00000033233	0.369230769230769	8.21104166666666	3
ENSMUSG00000033222	0.55324	0	1
ENSMUSG00000027864	1.184	12.6038851351351	2
ENSMUSG00000042035	1.19752	0	1
ENSMUSG00000027860	0.24368	0	1
ENSMUSG00000027858	1.00140024479804	10.5873489263504	3
ENSMUSG00000027854	0.26692	0	1
ENSMUSG00000007379	0.51188	0	1
ENSMUSG00000044098	3.48	19.9425287356322	2
ENSMUSG00000058388	1.01782	0	1
ENSMUSG00000032913	0.975999999999999	0.968237704917925	2
ENSMUSG00000045576	1.92	13.803125	2
ENSMUSG00000062127	0.6618	0	1
ENSMUSG00000068798	1.728	5.82812499999999	2
ENSMUSG00000040774	0.94003	0	2
ENSMUSG00000027900	0.755170046801872	6.30205923183711	3
ENSMUSG00000087260	0.192	0	1
ENSMUSG00000014601	0.672	7.57589285714286	2
ENSMUSG00000014599	0.799253333333333	0	3
ENSMUSG00000068762	0.6296	0	1
ENSMUSG00000000001	0.8058	0	1
ENSMUSG00000050947	0.928	9.62715517241379	2
ENSMUSG00000048796	0.00422	0	1
ENSMUSG00000068740	0.347153192827933	3.53422526277635	4
ENSMUSG00000048100	0.21624	0	1
ENSMUSG00000027884	0.704	8.68181818181818	2
ENSMUSG00000027883	1.21043346007605	9.02952780639812	3
ENSMUSG00000074264	0.26596	0	1
ENSMUSG00000045092	0.00432	0	1
ENSMUSG00000027963	0.28312	0	1
ENSMUSG00000033502	2.2	7.80409090909091	2
ENSMUSG00000000340	0.58924	0	1
ENSMUSG00000027957	0.704	0	2
ENSMUSG00000033386	0.26348	0	1
ENSMUSG00000028133	0.592	4.23310810810812	2
ENSMUSG00000039887	1.46823382696804	7.20104642669067	3
ENSMUSG00000039865	0.618926829268293	10.7320696721311	3
ENSMUSG00000028127	1.48699076923077	10.7756087669056	3
ENSMUSG00000028121	0.37684	0	1
ENSMUSG00000039735	2.016	11.6736111111111	2
ENSMUSG00000078590	0.37877	0	2
ENSMUSG00000039701	0.71384	0	1
ENSMUSG00000039234	1.592	12.4968592964824	2
ENSMUSG00000028114	0.53167	0	2
ENSMUSG00000027968	0.21976	0	1
ENSMUSG00000074238	0.71564	0	1
ENSMUSG00000027999	0.494	0	2
ENSMUSG00000001052	1.39862781954887	5.63271735186204	3
ENSMUSG00000027984	0.647	0	2
ENSMUSG00000027983	0.176	0	1
ENSMUSG00000045328	0.29752	0	1
ENSMUSG00000050150	0.92	7.85652173913041	2
ENSMUSG00000028165	0.00992	0	1
ENSMUSG00000028164	0.6957	0	2
ENSMUSG00000028163	2.12	13.9877358490566	2
ENSMUSG00000028161	2.184	10.9537545787545	2
ENSMUSG00000028156	0.0168	0	1
ENSMUSG00000028152	2.64	12.1969696969697	2
ENSMUSG00000028149	2.06592501398993	12.7746551283274	3
ENSMUSG00000028273	3.128	19.4069693094629	2
ENSMUSG00000040213	0.948442159383033	5.88287111323128	3
ENSMUSG00000028271	0.703	0	1
ENSMUSG00000004591	1.048	0	1
ENSMUSG00000037062	0.737732851985559	5.76162699655496	3
ENSMUSG00000028256	0.998378006872852	5.52832543965926	3
ENSMUSG00000074182	0.67186	0	1
ENSMUSG00000028191	0.32892	0	1
ENSMUSG00000036863	0.71062	0	1
ENSMUSG00000036825	1.104	13.6240942028985	2
ENSMUSG00000005034	0.952000000000001	4.87500000000006	2
ENSMUSG00000028184	2.664	15.121996996997	2
ENSMUSG00000025437	1.176	9.41921768707487	2
ENSMUSG00000062908	0.30524	0	1
ENSMUSG00000028199	1.344	8.41517857142857	2
ENSMUSG00000028175	2.016	10.4325396825397	2
ENSMUSG00000028232	0.0104	0	1
ENSMUSG00000028233	0.45304	0	1
ENSMUSG00000003282	0.0044	0	1
ENSMUSG00000028243	1.312	9.83003048780488	2
ENSMUSG00000028249	0.88604	0	1
ENSMUSG00000041235	0.28585	0	2
ENSMUSG00000059482	0.672	5.79910714285714	2
ENSMUSG00000045205	4.256	21.2556390977444	2
ENSMUSG00000040720	0.904	4.86725663716815	2
ENSMUSG00000094595	0.62672	0	1
ENSMUSG00000049225	0.00408	0	1
ENSMUSG00000040550	0.64744	0	1
ENSMUSG00000028221	1.32525	11.2643840784758	3
ENSMUSG00000043252	0.7828	0	1
ENSMUSG00000041153	1.056	9.95549242424243	2
ENSMUSG00000028228	1.072	6.24347014925372	2
ENSMUSG00000028252	0.585	0	2
ENSMUSG00000028251	0.613333333333333	1.41304347826087	2
ENSMUSG00000040455	1.984	18.6491935483871	2
ENSMUSG00000045751	0.278	0	1
ENSMUSG00000040359	1.016	14.1535433070866	2
ENSMUSG00000040520	1.136	8.37147887323943	2
ENSMUSG00000028284	0.83616	0	1
ENSMUSG00000028282	0.67	0	1
ENSMUSG00000028274	0.8116	0	1
ENSMUSG00000040044	0.41372	0	1
ENSMUSG00000028292	0.45776	0	1
ENSMUSG00000028293	1.568	10.1804846938776	2
ENSMUSG00000028295	0.424	0	1
ENSMUSG00000028405	1.04	4.69230769230773	2
ENSMUSG00000071014	0.43	4.95348837209302	2
ENSMUSG00000028419	0.63176	0	1
ENSMUSG00000028430	0.24216	0	1
ENSMUSG00000036241	1.744	19.3474770642202	2
ENSMUSG00000046312	0.267	0	1
ENSMUSG00000028447	0.26522	0	3
ENSMUSG00000066224	0.285333333333333	0	3
ENSMUSG00000028453	0.27715	0	2
ENSMUSG00000028455	0.00218	0	1
ENSMUSG00000036002	0.276	0	2
ENSMUSG00000028467	0.344615384615385	2.64821428571429	3
ENSMUSG00000028468	0.00172	0	1
ENSMUSG00000078716	0.497573770491803	0.628184853277116	3
ENSMUSG00000028476	1.13101425661914	4.05263015731244	3
ENSMUSG00000028478	0.10698	0	1
ENSMUSG00000035696	2.816	16.4105113636364	2
ENSMUSG00000035649	1.19	4.83193277310924	2
ENSMUSG00000035637	0.288	0	1
ENSMUSG00000028318	0.34054	0	2
ENSMUSG00000035601	0.49222	0	2
ENSMUSG00000035572	0.679	0	2
ENSMUSG00000044813	0.516923076923077	6.29508928571428	3
ENSMUSG00000035561	0.35032	0	1
ENSMUSG00000035551	0.104	0	1
ENSMUSG00000028329	0.438652631578947	6.42277788443079	3
ENSMUSG00000028334	0.47812	0	1
ENSMUSG00000039813	0.45224	0	2
ENSMUSG00000007613	1.36337	0	2
ENSMUSG00000039740	0.16528	0	1
ENSMUSG00000039634	0.416	0	1
ENSMUSG00000015247	0.00968	0	1
ENSMUSG00000028412	2.344	16.4726962457338	2
ENSMUSG00000028414	1.06973611253722	8.49241929476991	4
ENSMUSG00000028420	0.905968705547653	7.21300180877255	3
ENSMUSG00000050812	2.256	8.53368794326241	2
ENSMUSG00000028378	0.54154	0	2
ENSMUSG00000070972	0.848	0	1
ENSMUSG00000028381	1.55076923076923	8.65714285714285	3
ENSMUSG00000028382	1.82867506297229	8.99012788160621	3
ENSMUSG00000045071	2.29094041061592	10.2850464960936	3
ENSMUSG00000038544	0.12	0	1
ENSMUSG00000028385	0.19844	0	1
ENSMUSG00000066150	0.65822	0	2
ENSMUSG00000028391	0.436433333333333	0	3
ENSMUSG00000028392	0.40644	0	2
ENSMUSG00000059810	0.803392550143267	11.1596952750514	3
ENSMUSG00000039158	0.58306	0	1
ENSMUSG00000039137	2.12	21.4198113207547	2
ENSMUSG00000008305	2.2	16.0372727272727	2
ENSMUSG00000028403	1.34860322760156	5.47192049318326	4
ENSMUSG00000038172	0.44216	0	1
ENSMUSG00000028487	2.272	12.2913732394366	2
ENSMUSG00000028494	0.608	6.1529605263158	2
ENSMUSG00000062937	1.06151724137931	9.82328482328481	3
ENSMUSG00000073802	0.208	0	1
ENSMUSG00000028577	0.67372	0	1
ENSMUSG00000062627	0.52396	0	1
ENSMUSG00000028563	0.632319999999999	6.92054655870444	3
ENSMUSG00000028556	1.98178546712803	11.9095010615711	3
ENSMUSG00000028530	2.33835525024534	10.2074715962504	3
ENSMUSG00000046133	0.152	0	2
ENSMUSG00000028521	0.56652	0	1
ENSMUSG00000028517	0.39416	0	1
ENSMUSG00000025413	0.416	8.31009615384616	2
ENSMUSG00000028618	0.448	0	1
ENSMUSG00000063172	1.05632	0	1
ENSMUSG00000057375	1.01731406044678	5.47224662092339	3
ENSMUSG00000028613	1.448	21.0359116022099	2
ENSMUSG00000028607	0.737858930938006	4.34227688193502	4
ENSMUSG00000028597	0.0144	0	1
ENSMUSG00000034610	1.456	8.67101648351654	2
ENSMUSG00000053510	1.296	8.22067901234568	2
ENSMUSG00000028559	2.68	10.2720149253731	2
ENSMUSG00000028555	0.38224	0	1
ENSMUSG00000010517	0.984	0	1
ENSMUSG00000028719	0.288	0	1
ENSMUSG00000028718	0.56968	0	1
ENSMUSG00000034210	0.55428	0	1
ENSMUSG00000028706	0.46625	0	2
ENSMUSG00000003810	2.552	13.7217868338557	2
ENSMUSG00000028690	0.001	0	1
ENSMUSG00000033985	1.15412	0	1
ENSMUSG00000028683	1.384	11.561416184971	2
ENSMUSG00000028681	0.34252	0	1
ENSMUSG00000028678	0.29752	0	1
ENSMUSG00000033423	1.608	18.0124378109453	2
ENSMUSG00000009640	0.26688	0	1
ENSMUSG00000033365	0.37592	0	1
ENSMUSG00000033326	0.38126	0	2
ENSMUSG00000033295	1.688	20.1421800947867	2
ENSMUSG00000033253	0.444	3.77927927927928	3
ENSMUSG00000028643	0.208	0	1
ENSMUSG00000032998	0.448	0	2
ENSMUSG00000052135	0.435320754716981	4.20423023578364	3
ENSMUSG00000032897	2.416	21.771523178808	2
ENSMUSG00000032890	0.628117878192534	0.427369007106375	3
ENSMUSG00000032870	1.15338	0	2
ENSMUSG00000043207	0.928000000000001	7.93103448275867	2
ENSMUSG00000028657	0.45477	0	2
ENSMUSG00000028654	0.004	0	1
ENSMUSG00000028653	0.488	0	1
ENSMUSG00000028651	0.422	0	1
ENSMUSG00000028649	0.44677	0	2
ENSMUSG00000023075	0.33888	0	1
ENSMUSG00000028647	0.304	0	1
ENSMUSG00000028894	1.05502	0	1
ENSMUSG00000042763	0.304	6.01973684210528	2
ENSMUSG00000028863	0.00536	0	1
ENSMUSG00000028849	0.37368	0	1
ENSMUSG00000028845	0.29496	0	1
ENSMUSG00000042489	1.016	16.8641732283465	2
ENSMUSG00000028833	0.13748	0	1
ENSMUSG00000042446	0.60536	0	1
ENSMUSG00000043872	0.31004	0	1
ENSMUSG00000042408	1.304	14.25	2
ENSMUSG00000070737	0.0062	0	1
ENSMUSG00000042388	0.63191	0	2
ENSMUSG00000061894	0.49291	0	2
ENSMUSG00000028799	0.21732	0	2
ENSMUSG00000028792	0.336	0	1
ENSMUSG00000028793	0.7412	0	1
ENSMUSG00000028786	0.177333333333333	0	3
ENSMUSG00000028785	0.08	4.5625	2
ENSMUSG00000001334	0.254117647058824	8.5648148148148	4
ENSMUSG00000040928	0.34104	0	1
ENSMUSG00000048485	0.64	2.81250000000001	2
ENSMUSG00000028800	0.49248	0	1
ENSMUSG00000000409	0.116	0	2
ENSMUSG00000078552	0.16	24.65	2
ENSMUSG00000028788	0.16364	0	1
ENSMUSG00000028782	0.66	0	4
ENSMUSG00000028772	1.104	24.4565217391304	2
ENSMUSG00000028910	0.664132110091743	12.9083552515251	3
ENSMUSG00000028906	2.2687113350126	11.1006103843503	3
ENSMUSG00000066043	1.256	8.21019108280252	2
