P_R_gene	speed
ENSMUSG00000038187	TRUE	2.13279476168204
ENSMUSG00000030759	TRUE	1.8351181557711
ENSMUSG00000038156	FALSE	0
ENSMUSG00000055723	FALSE	0
ENSMUSG00000030754	FALSE	0
ENSMUSG00000030751	FALSE	0
ENSMUSG00000030671	TRUE	2.75719434094358
ENSMUSG00000030669	TRUE	0.766666666666667
ENSMUSG00000051910	FALSE	0
ENSMUSG00000030663	TRUE	0.694948490230906
ENSMUSG00000045659	TRUE	2.54742857142857
ENSMUSG00000030660	TRUE	2.17253680772231
ENSMUSG00000030659	FALSE	0
ENSMUSG00000030657	FALSE	0
ENSMUSG00000008683	FALSE	0
ENSMUSG00000030654	FALSE	0
ENSMUSG00000030655	TRUE	1.7945055822281
ENSMUSG00000095115	TRUE	0.248080808080808
ENSMUSG00000030652	TRUE	0.798806860551827
ENSMUSG00000042246	TRUE	1.20175438596494
ENSMUSG00000033917	TRUE	0.729480417461564
ENSMUSG00000033904	TRUE	0.986026200873362
ENSMUSG00000030982	TRUE	1.28269681362228
ENSMUSG00000030980	FALSE	0
ENSMUSG00000073856	FALSE	0
ENSMUSG00000008734	TRUE	0.480208248596763
ENSMUSG00000030942	FALSE	0
ENSMUSG00000030929	TRUE	0.451120202610559
ENSMUSG00000030924	TRUE	1.22064617809299
ENSMUSG00000048787	TRUE	0.821015880548447
ENSMUSG00000030922	FALSE	0
ENSMUSG00000030917	TRUE	0.812882521489971
ENSMUSG00000030884	TRUE	0.930720260956489
ENSMUSG00000046096	TRUE	0.973840738662449
ENSMUSG00000035064	TRUE	1.81062414697025
ENSMUSG00000030880	FALSE	0
ENSMUSG00000030878	TRUE	1.15340798076201
ENSMUSG00000030877	FALSE	0
ENSMUSG00000030876	TRUE	1.27542933145562
ENSMUSG00000034990	FALSE	0
ENSMUSG00000063317	TRUE	1.38757942728293
ENSMUSG00000034951	TRUE	3.20612381692898
ENSMUSG00000030872	FALSE	0
ENSMUSG00000030871	TRUE	0.563505989539396
ENSMUSG00000030870	FALSE	0
ENSMUSG00000030869	FALSE	0
ENSMUSG00000044702	TRUE	0.872240290797781
ENSMUSG00000030868	TRUE	0.837837837837838
ENSMUSG00000030867	FALSE	0
ENSMUSG00000030779	FALSE	0
ENSMUSG00000052707	FALSE	0
ENSMUSG00000030769	TRUE	2.82324514793892
ENSMUSG00000030766	TRUE	1.50883068904937
ENSMUSG00000030763	TRUE	1.23162710895053
ENSMUSG00000030762	TRUE	0.466666666666667
ENSMUSG00000030757	TRUE	0.106666666666678
ENSMUSG00000030752	TRUE	0.735246440306681
ENSMUSG00000030750	TRUE	0.756843655927753
ENSMUSG00000030748	TRUE	0.282656826568271
ENSMUSG00000032777	TRUE	0.918587499068763
ENSMUSG00000032743	TRUE	3.50584224295067
ENSMUSG00000000131	FALSE	0
ENSMUSG00000042978	TRUE	0.278101744540686
ENSMUSG00000030742	TRUE	1.20841673081858
ENSMUSG00000030741	FALSE	0
ENSMUSG00000030722	FALSE	0
ENSMUSG00000030727	TRUE	0.414171745701402
ENSMUSG00000030730	FALSE	0
ENSMUSG00000030733	FALSE	0
ENSMUSG00000032637	FALSE	0
ENSMUSG00000030738	FALSE	0
ENSMUSG00000030720	FALSE	0
ENSMUSG00000042759	FALSE	0
ENSMUSG00000030717	TRUE	0.0868686868686822
ENSMUSG00000030714	TRUE	0.988888888888889
ENSMUSG00000059772	FALSE	0
ENSMUSG00000063065	FALSE	0
ENSMUSG00000030703	FALSE	0
ENSMUSG00000042675	FALSE	0
ENSMUSG00000030699	FALSE	0
ENSMUSG00000030697	FALSE	0
ENSMUSG00000030695	FALSE	0
ENSMUSG00000052301	TRUE	0.376870748299319
ENSMUSG00000030689	FALSE	0
ENSMUSG00000059981	FALSE	0
ENSMUSG00000060538	TRUE	0.560413971539459
ENSMUSG00000030685	TRUE	0.394735724899172
ENSMUSG00000030683	FALSE	0
ENSMUSG00000030682	FALSE	0
ENSMUSG00000030681	FALSE	0
ENSMUSG00000092534	FALSE	0
ENSMUSG00000030680	FALSE	0
ENSMUSG00000045114	FALSE	0
ENSMUSG00000030678	FALSE	0
ENSMUSG00000030677	TRUE	0.285609581219959
ENSMUSG00000030674	TRUE	0.40059496658271
ENSMUSG00000051457	TRUE	0.7
ENSMUSG00000042502	FALSE	0
ENSMUSG00000042492	FALSE	0
ENSMUSG00000000486	FALSE	0
ENSMUSG00000045598	FALSE	0
ENSMUSG00000054716	TRUE	0.291802201412847
ENSMUSG00000042462	FALSE	0
ENSMUSG00000030823	TRUE	1.08888888888889
ENSMUSG00000078580	TRUE	0.188888888888889
ENSMUSG00000048921	TRUE	0.386374695863747
ENSMUSG00000030822	FALSE	0
ENSMUSG00000042423	FALSE	0
ENSMUSG00000053877	FALSE	0
ENSMUSG00000030815	FALSE	0
ENSMUSG00000030816	FALSE	0
ENSMUSG00000045639	TRUE	0.168154879494271
ENSMUSG00000030814	TRUE	1.36415348571845
ENSMUSG00000042340	TRUE	0.198518518518514
ENSMUSG00000030811	TRUE	0.577276233465703
ENSMUSG00000043964	FALSE	0
ENSMUSG00000042308	FALSE	0
ENSMUSG00000042289	FALSE	0
ENSMUSG00000030806	FALSE	0
ENSMUSG00000030805	TRUE	0.0111111111113149
ENSMUSG00000049728	FALSE	0
ENSMUSG00000049739	FALSE	0
ENSMUSG00000044139	TRUE	0.613333333333333
ENSMUSG00000030804	TRUE	0.517426900584795
ENSMUSG00000030802	TRUE	0.0111111111111111
ENSMUSG00000030801	FALSE	0
ENSMUSG00000030800	TRUE	0.822222222222222
ENSMUSG00000070371	FALSE	0
ENSMUSG00000030795	FALSE	0
ENSMUSG00000042828	TRUE	0.00625000000000173
ENSMUSG00000062944	FALSE	0
ENSMUSG00000042178	TRUE	0.40269489894129
ENSMUSG00000030782	FALSE	0
ENSMUSG00000030780	TRUE	0.524035871036288
ENSMUSG00000030846	TRUE	0.57626056818017
ENSMUSG00000030847	TRUE	1.01621621621622
ENSMUSG00000042105	TRUE	2.01906077348066
ENSMUSG00000048170	TRUE	0.883562371526895
ENSMUSG00000055319	FALSE	0
ENSMUSG00000042055	TRUE	0.849520190023753
ENSMUSG00000030849	FALSE	0
ENSMUSG00000030850	TRUE	2.29406572695654
ENSMUSG00000040331	TRUE	0.70810810810811
ENSMUSG00000030852	TRUE	1.94491116199117
ENSMUSG00000040298	FALSE	0
ENSMUSG00000040268	FALSE	0
ENSMUSG00000006205	FALSE	0
ENSMUSG00000030858	FALSE	0
ENSMUSG00000040177	TRUE	0.480755511557378
ENSMUSG00000063179	TRUE	0.266214382632292
ENSMUSG00000040167	TRUE	0.968437803907701
ENSMUSG00000030861	FALSE	0
ENSMUSG00000066979	FALSE	0
ENSMUSG00000030930	TRUE	1.71792841305036
ENSMUSG00000030934	TRUE	0.835388739946381
ENSMUSG00000030956	FALSE	0
ENSMUSG00000030960	TRUE	1.20880549879249
ENSMUSG00000030965	TRUE	0.808412512010249
ENSMUSG00000030967	TRUE	1.2889993825355
ENSMUSG00000030970	FALSE	0
ENSMUSG00000039990	TRUE	0.797786137415143
ENSMUSG00000030979	TRUE	0.992166398888358
ENSMUSG00000030983	FALSE	0
ENSMUSG00000030986	TRUE	1.12394493478326
ENSMUSG00000058325	TRUE	2.0146213636565
ENSMUSG00000031004	TRUE	0.390884196872523
ENSMUSG00000054612	TRUE	1.57950730914997
ENSMUSG00000040139	TRUE	1.6558061696016
ENSMUSG00000031068	FALSE	0
ENSMUSG00000041775	FALSE	0
ENSMUSG00000041769	FALSE	0
ENSMUSG00000078566	TRUE	1.64160381103613
ENSMUSG00000025477	TRUE	2.47178248132295
ENSMUSG00000066129	FALSE	0
ENSMUSG00000073795	TRUE	0.59047619047619
ENSMUSG00000025473	FALSE	0
ENSMUSG00000025474	TRUE	0.747793130333088
ENSMUSG00000025470	TRUE	0.333333333333333
ENSMUSG00000025466	TRUE	1.12399290600456
ENSMUSG00000025465	TRUE	0.469624514458351
ENSMUSG00000025464	TRUE	0.4582995951417
ENSMUSG00000039018	FALSE	0
ENSMUSG00000060314	TRUE	0.332856113812354
ENSMUSG00000025485	TRUE	0.233187400720623
ENSMUSG00000025486	TRUE	0.799706283436484
ENSMUSG00000025487	FALSE	0
ENSMUSG00000062031	TRUE	0.266666666666667
ENSMUSG00000055629	TRUE	0.148880763399625
ENSMUSG00000054065	TRUE	0.291960314745125
ENSMUSG00000025494	FALSE	0
ENSMUSG00000054662	TRUE	0.38573012193893
ENSMUSG00000025495	TRUE	0.903047495542228
ENSMUSG00000038650	TRUE	1.20348583877996
ENSMUSG00000025499	TRUE	0.227708075631737
ENSMUSG00000038637	FALSE	0
ENSMUSG00000025500	FALSE	0
ENSMUSG00000038611	FALSE	0
ENSMUSG00000058886	TRUE	0.662308588189622
ENSMUSG00000025505	TRUE	0.116666666666661
ENSMUSG00000025504	TRUE	0.748291566206376
ENSMUSG00000025503	TRUE	0.433667684256433
ENSMUSG00000051007	FALSE	0
ENSMUSG00000019082	FALSE	0
ENSMUSG00000025507	TRUE	0.251826283419104
ENSMUSG00000025508	FALSE	0
ENSMUSG00000025509	TRUE	0.641322314049587
ENSMUSG00000048200	FALSE	0
ENSMUSG00000025510	TRUE	1.35901357561301
ENSMUSG00000025511	FALSE	0
ENSMUSG00000025512	FALSE	0
ENSMUSG00000002957	TRUE	1.36171977105773
ENSMUSG00000025139	TRUE	0.442573935651608
ENSMUSG00000025147	TRUE	1.12536782538399
ENSMUSG00000045777	FALSE	0
ENSMUSG00000007891	FALSE	0
ENSMUSG00000037772	FALSE	0
ENSMUSG00000048583	FALSE	0
ENSMUSG00000037706	TRUE	0.320676458419528
ENSMUSG00000009545	FALSE	0
ENSMUSG00000000154	TRUE	0.242091503267973
ENSMUSG00000059119	FALSE	0
ENSMUSG00000010755	FALSE	0
ENSMUSG00000010751	TRUE	0.614843903396819
ENSMUSG00000037606	TRUE	2.69873736348504
ENSMUSG00000031090	TRUE	0.683124226895211
ENSMUSG00000058454	TRUE	1.57616979024451
ENSMUSG00000037541	FALSE	0
ENSMUSG00000031078	FALSE	0
ENSMUSG00000037519	TRUE	1.5589436184617
ENSMUSG00000031077	FALSE	0
ENSMUSG00000031074	TRUE	0.6
ENSMUSG00000050917	FALSE	0
ENSMUSG00000031073	FALSE	0
ENSMUSG00000031072	TRUE	0.681535827830765
ENSMUSG00000070348	FALSE	0
ENSMUSG00000048677	TRUE	0.796906897618311
ENSMUSG00000040624	FALSE	0
ENSMUSG00000040675	FALSE	0
ENSMUSG00000038587	FALSE	0
ENSMUSG00000075327	FALSE	0
ENSMUSG00000019763	FALSE	0
ENSMUSG00000061759	FALSE	0
ENSMUSG00000019767	TRUE	0.468254149971379
ENSMUSG00000096054	FALSE	0
ENSMUSG00000019773	FALSE	0
ENSMUSG00000019774	TRUE	0.344565558695555
ENSMUSG00000015202	TRUE	2.04010697126878
ENSMUSG00000040006	FALSE	0
ENSMUSG00000015757	FALSE	0
ENSMUSG00000015755	TRUE	1.199410939046
ENSMUSG00000015305	TRUE	1.9915991537231
ENSMUSG00000019790	TRUE	2.60632631587112
ENSMUSG00000090112	TRUE	1.31438720756675
ENSMUSG00000047648	TRUE	0.460750489062778
ENSMUSG00000019820	TRUE	2.63290590628824
ENSMUSG00000078348	FALSE	0
ENSMUSG00000019815	FALSE	0
ENSMUSG00000019814	FALSE	0
ENSMUSG00000019810	TRUE	0.760376647834275
ENSMUSG00000019809	TRUE	1.09333333333333
ENSMUSG00000019808	TRUE	0.462557997023549
ENSMUSG00000019806	FALSE	0
ENSMUSG00000015501	FALSE	0
ENSMUSG00000019868	TRUE	1.55890656509075
ENSMUSG00000039879	TRUE	1.58209270232973
ENSMUSG00000078453	TRUE	0.858449446230797
ENSMUSG00000019854	TRUE	1.63249888376247
ENSMUSG00000059554	TRUE	2.46968449931413
ENSMUSG00000039835	TRUE	2.50482834189499
ENSMUSG00000019850	TRUE	0.973333333333333
ENSMUSG00000020009	TRUE	1.58726899383984
ENSMUSG00000050473	FALSE	0
ENSMUSG00000020003	TRUE	1.69599453578572
ENSMUSG00000071369	FALSE	0
ENSMUSG00000019996	TRUE	2.19058493668481
ENSMUSG00000037608	FALSE	0
ENSMUSG00000019992	FALSE	0
ENSMUSG00000019986	TRUE	2.44086021505376
ENSMUSG00000019982	FALSE	0
ENSMUSG00000019977	FALSE	0
ENSMUSG00000037542	FALSE	0
ENSMUSG00000019970	TRUE	0.122053812712812
ENSMUSG00000097327	TRUE	0.162650017343045
ENSMUSG00000053219	FALSE	0
ENSMUSG00000075297	FALSE	0
ENSMUSG00000071359	TRUE	1.2219612536465
ENSMUSG00000019998	TRUE	0.751636110466466
ENSMUSG00000019989	TRUE	1.06728430804864
ENSMUSG00000019984	FALSE	0
ENSMUSG00000039166	TRUE	1.46868749094072
ENSMUSG00000019978	TRUE	0.677129579275226
ENSMUSG00000039089	TRUE	2.32351746920599
ENSMUSG00000019889	TRUE	2.54299889777339
ENSMUSG00000038916	TRUE	2.71794358442673
ENSMUSG00000019883	TRUE	0.0369230769232205
ENSMUSG00000038876	TRUE	0.736406168774909
ENSMUSG00000075266	FALSE	0
ENSMUSG00000019792	TRUE	1.49193123956546
ENSMUSG00000019791	FALSE	0
ENSMUSG00000039697	TRUE	2.80809792115665
ENSMUSG00000000295	TRUE	0.211111111111111
ENSMUSG00000000296	TRUE	1.3
ENSMUSG00000063760	TRUE	3.56974321918895
ENSMUSG00000039531	TRUE	1.17386138613861
ENSMUSG00000019782	TRUE	1.11053152333083
ENSMUSG00000039497	TRUE	1.31228346870646
ENSMUSG00000039480	TRUE	2.65572085259714
ENSMUSG00000039485	TRUE	0.0666666666666675
ENSMUSG00000019777	TRUE	1.20300701637153
ENSMUSG00000069662	FALSE	0
ENSMUSG00000019845	TRUE	0.736105860113421
ENSMUSG00000019843	TRUE	3.2322890450486
ENSMUSG00000019842	TRUE	1.57862457103638
ENSMUSG00000019841	TRUE	2.00679057614839
ENSMUSG00000096687	TRUE	0.311111111111111
ENSMUSG00000071335	FALSE	0
ENSMUSG00000038528	FALSE	0
ENSMUSG00000019838	TRUE	2.5613366971745
ENSMUSG00000038510	TRUE	1.52936321430618
ENSMUSG00000019837	TRUE	0.488888888888889
ENSMUSG00000075232	FALSE	0
ENSMUSG00000038481	TRUE	2.55876780720634
ENSMUSG00000038446	TRUE	1.61221679253665
ENSMUSG00000019831	TRUE	2.19873522011178
ENSMUSG00000038417	TRUE	2.13379918317609
ENSMUSG00000019826	FALSE	0
ENSMUSG00000019823	TRUE	0.346785079928952
ENSMUSG00000019822	TRUE	0.466666666666667
ENSMUSG00000019818	FALSE	0
ENSMUSG00000075225	FALSE	0
ENSMUSG00000019813	TRUE	0.328183379630611
ENSMUSG00000038332	FALSE	0
ENSMUSG00000048756	FALSE	0
ENSMUSG00000038302	FALSE	0
ENSMUSG00000019804	TRUE	0.437837837837838
ENSMUSG00000038280	TRUE	0.21111111111143
ENSMUSG00000019802	TRUE	1.68632494279176
ENSMUSG00000044770	FALSE	0
ENSMUSG00000038240	TRUE	2.74596493832659
ENSMUSG00000038214	FALSE	0
ENSMUSG00000019797	TRUE	0.183896244258309
ENSMUSG00000047139	FALSE	0
ENSMUSG00000019863	TRUE	0.795428383489558
ENSMUSG00000019864	TRUE	1.02108403189801
ENSMUSG00000038160	TRUE	1.94356362092752
ENSMUSG00000038151	FALSE	0
ENSMUSG00000019849	TRUE	1.80731934803217
ENSMUSG00000063804	TRUE	2.06933282981715
ENSMUSG00000038822	TRUE	1.89858266394833
ENSMUSG00000038774	TRUE	2.66393616878137
ENSMUSG00000019891	TRUE	1.92848774957486
ENSMUSG00000019861	TRUE	0.465056360708535
ENSMUSG00000023068	TRUE	0.478879733007621
ENSMUSG00000038594	TRUE	2.40687072707157
ENSMUSG00000058298	TRUE	1.35629158730551
ENSMUSG00000019857	FALSE	0
ENSMUSG00000003746	FALSE	0
ENSMUSG00000038122	TRUE	9.39277907718478
ENSMUSG00000047669	FALSE	0
ENSMUSG00000050953	FALSE	0
ENSMUSG00000019878	FALSE	0
ENSMUSG00000019877	FALSE	0
ENSMUSG00000019920	TRUE	1.87388260993096
ENSMUSG00000003226	FALSE	0
ENSMUSG00000038010	FALSE	0
ENSMUSG00000019917	TRUE	2.50551248923342
ENSMUSG00000098188	FALSE	0
ENSMUSG00000019916	TRUE	1.01770661643513
ENSMUSG00000009647	TRUE	3.23145874702868
ENSMUSG00000020111	TRUE	1.31225351684745
ENSMUSG00000020109	TRUE	0.47557917515275
ENSMUSG00000020107	TRUE	0.474916559691913
ENSMUSG00000044475	TRUE	0.764288700543499
ENSMUSG00000058297	FALSE	0
ENSMUSG00000057337	FALSE	0
ENSMUSG00000004207	TRUE	0.92972972972973
ENSMUSG00000020100	TRUE	0.948350292938637
ENSMUSG00000020099	FALSE	0
ENSMUSG00000020098	FALSE	0
ENSMUSG00000020097	TRUE	1.04453933627292
ENSMUSG00000059901	TRUE	2.04320403379185
ENSMUSG00000020092	TRUE	1.08357146541497
ENSMUSG00000037171	FALSE	0
ENSMUSG00000020091	FALSE	0
ENSMUSG00000037151	TRUE	2.35744490100859
ENSMUSG00000020089	TRUE	0.872322084537395
ENSMUSG00000020088	FALSE	0
ENSMUSG00000020087	FALSE	0
ENSMUSG00000020085	TRUE	1.30178778732296
ENSMUSG00000020086	TRUE	1.68909278586994
ENSMUSG00000058806	TRUE	0.511018421967347
ENSMUSG00000020083	TRUE	0.329044834308024
ENSMUSG00000037031	TRUE	0.0681614349774956
ENSMUSG00000037012	FALSE	0
ENSMUSG00000020080	TRUE	0.821468926553673
ENSMUSG00000020079	FALSE	0
ENSMUSG00000020078	FALSE	0
ENSMUSG00000020077	FALSE	0
ENSMUSG00000036955	TRUE	2.0890713373472
ENSMUSG00000020075	FALSE	0
ENSMUSG00000020076	FALSE	0
ENSMUSG00000020074	FALSE	0
ENSMUSG00000047146	FALSE	0
ENSMUSG00000071253	TRUE	1.01523445611995
ENSMUSG00000036875	TRUE	1.93404715226462
ENSMUSG00000020070	TRUE	0.778378378378378
ENSMUSG00000020069	FALSE	0
ENSMUSG00000020072	TRUE	2.71874229346486
ENSMUSG00000020064	FALSE	0
ENSMUSG00000020063	TRUE	1.528114197926
ENSMUSG00000019873	FALSE	0
ENSMUSG00000037876	FALSE	0
ENSMUSG00000037855	TRUE	0.875392307311519
ENSMUSG00000037846	TRUE	1.29179567931069
ENSMUSG00000019947	TRUE	1.55703244407392
ENSMUSG00000019944	FALSE	0
ENSMUSG00000019942	FALSE	0
ENSMUSG00000069601	TRUE	1.23038251491911
ENSMUSG00000048701	TRUE	1.56419874025381
ENSMUSG00000043259	TRUE	2.24004728907051
ENSMUSG00000037747	FALSE	0
ENSMUSG00000003923	TRUE	0.518918918918919
ENSMUSG00000019927	TRUE	1.29832432432432
ENSMUSG00000037710	TRUE	0.807602339181286
ENSMUSG00000060733	FALSE	0
ENSMUSG00000019923	FALSE	0
ENSMUSG00000040009	FALSE	0
ENSMUSG00000020175	TRUE	0.0128813559322382
ENSMUSG00000009681	TRUE	1.99030574932493
ENSMUSG00000033444	TRUE	1.98386966878016
ENSMUSG00000020178	FALSE	0
ENSMUSG00000033416	TRUE	0.513513513513513
ENSMUSG00000020180	FALSE	0
ENSMUSG00000006345	FALSE	0
ENSMUSG00000006342	FALSE	0
ENSMUSG00000020196	FALSE	0
ENSMUSG00000092360	TRUE	0.566666666666667
ENSMUSG00000001665	TRUE	0.566666666666667
ENSMUSG00000000902	TRUE	0.918163144200484
ENSMUSG00000000901	FALSE	0
ENSMUSG00000000903	TRUE	0.453674553355867
ENSMUSG00000049764	FALSE	0
ENSMUSG00000020230	TRUE	2.8
ENSMUSG00000020231	FALSE	0
ENSMUSG00000001151	TRUE	1.14469081495851
ENSMUSG00000033126	FALSE	0
ENSMUSG00000001150	TRUE	0.997447058902195
ENSMUSG00000033105	TRUE	1.24802268788404
ENSMUSG00000020241	FALSE	0
ENSMUSG00000001120	TRUE	2.47347746526601
ENSMUSG00000001436	TRUE	0.393790009577095
ENSMUSG00000001435	TRUE	1.06446440025658
ENSMUSG00000020260	FALSE	0
ENSMUSG00000020262	TRUE	1.86471827051189
ENSMUSG00000032977	TRUE	0.534410514109007
ENSMUSG00000009291	FALSE	0
ENSMUSG00000020265	FALSE	0
ENSMUSG00000009293	FALSE	0
ENSMUSG00000051652	TRUE	0.277777777777778
ENSMUSG00000020284	TRUE	0.365957446808511
ENSMUSG00000020277	TRUE	0.51897265072504
ENSMUSG00000000731	TRUE	0.598719590268886
ENSMUSG00000000730	FALSE	0
ENSMUSG00000000732	FALSE	0
ENSMUSG00000053329	TRUE	5.05477129256982
ENSMUSG00000032834	FALSE	0
ENSMUSG00000000374	TRUE	0.944023302384853
ENSMUSG00000001211	TRUE	1.58026176098385
ENSMUSG00000061032	TRUE	1.31011793916822
ENSMUSG00000032788	TRUE	0.64759406221989
ENSMUSG00000032763	TRUE	0.488888888888889
ENSMUSG00000032714	TRUE	0.277777777777778
ENSMUSG00000060301	TRUE	0.9221234555251
ENSMUSG00000052151	FALSE	0
ENSMUSG00000042570	TRUE	0.373126177748721
ENSMUSG00000045912	TRUE	0.18623326959847
ENSMUSG00000020312	TRUE	0.744536070584164
ENSMUSG00000020310	TRUE	0.8
ENSMUSG00000020308	FALSE	0
ENSMUSG00000020307	FALSE	0
ENSMUSG00000054206	FALSE	0
ENSMUSG00000023175	FALSE	0
ENSMUSG00000020331	TRUE	0.286709629214533
ENSMUSG00000020329	TRUE	0.320361990950226
ENSMUSG00000035890	TRUE	0.209677419354839
ENSMUSG00000020325	FALSE	0
ENSMUSG00000035863	TRUE	0.499983839689722
ENSMUSG00000035852	FALSE	0
ENSMUSG00000006498	FALSE	0
ENSMUSG00000013833	TRUE	0.480117911038761
ENSMUSG00000035781	TRUE	0.296889984929442
ENSMUSG00000035773	FALSE	0
ENSMUSG00000019564	TRUE	0.461265912935102
ENSMUSG00000035754	FALSE	0
ENSMUSG00000035745	FALSE	0
ENSMUSG00000013858	TRUE	0.514734774066798
ENSMUSG00000004665	FALSE	0
ENSMUSG00000035722	FALSE	0
ENSMUSG00000035697	TRUE	0.29994599459946
ENSMUSG00000004667	FALSE	0
ENSMUSG00000075706	FALSE	0
ENSMUSG00000035673	TRUE	0.601297672986407
ENSMUSG00000003068	FALSE	0
ENSMUSG00000035640	FALSE	0
ENSMUSG00000003072	FALSE	0
ENSMUSG00000035621	FALSE	0
ENSMUSG00000045193	FALSE	0
ENSMUSG00000003070	FALSE	0
ENSMUSG00000020156	TRUE	0.338029750210497
ENSMUSG00000020153	TRUE	0.344444444444445
ENSMUSG00000069565	FALSE	0
ENSMUSG00000020135	FALSE	0
ENSMUSG00000020131	FALSE	0
ENSMUSG00000035504	TRUE	0.248252316696472
ENSMUSG00000043822	TRUE	0.321445404556166
ENSMUSG00000035486	TRUE	0.0130718954248366
ENSMUSG00000048696	FALSE	0
ENSMUSG00000035478	FALSE	0
ENSMUSG00000020163	FALSE	0
ENSMUSG00000020167	TRUE	0.458965542468359
ENSMUSG00000003341	TRUE	0.400000000000002
ENSMUSG00000047417	FALSE	0
ENSMUSG00000035397	FALSE	0
ENSMUSG00000003346	TRUE	0.126034978968342
ENSMUSG00000035370	TRUE	0.27986163332832
ENSMUSG00000078441	TRUE	0.27986163332832
ENSMUSG00000003345	FALSE	0
ENSMUSG00000003344	TRUE	0.281239041496201
ENSMUSG00000020190	TRUE	7.97536973047685
ENSMUSG00000003348	FALSE	0
ENSMUSG00000020198	FALSE	0
ENSMUSG00000061589	TRUE	0.409570122544252
ENSMUSG00000020211	FALSE	0
ENSMUSG00000020216	FALSE	0
ENSMUSG00000051067	TRUE	0.396990359746062
ENSMUSG00000035206	TRUE	0.412365486206222
ENSMUSG00000062075	TRUE	0.256623287080927
ENSMUSG00000048240	TRUE	0.453030638067861
ENSMUSG00000046822	FALSE	0
ENSMUSG00000004937	TRUE	0.369544858587751
ENSMUSG00000004929	TRUE	0.289105095848184
ENSMUSG00000035041	FALSE	0
ENSMUSG00000035027	FALSE	0
ENSMUSG00000035011	FALSE	0
ENSMUSG00000004934	TRUE	0.281631254283756
ENSMUSG00000034994	FALSE	0
ENSMUSG00000034974	FALSE	0
ENSMUSG00000034958	FALSE	0
ENSMUSG00000034949	TRUE	0.162312811980033
ENSMUSG00000004933	FALSE	0
ENSMUSG00000004931	TRUE	0.468943606036537
ENSMUSG00000034917	TRUE	0.150778816199377
ENSMUSG00000034902	TRUE	0.529729040484539
ENSMUSG00000034889	FALSE	0
ENSMUSG00000034881	FALSE	0
ENSMUSG00000020232	TRUE	0.239042060776816
ENSMUSG00000034854	FALSE	0
ENSMUSG00000020235	TRUE	0.614692843571881
ENSMUSG00000078440	FALSE	0
ENSMUSG00000055053	TRUE	0.460584505953301
ENSMUSG00000034818	FALSE	0
ENSMUSG00000020238	FALSE	0
ENSMUSG00000034792	TRUE	0.163951188925868
ENSMUSG00000034781	TRUE	0.325816859017387
ENSMUSG00000054452	TRUE	0.191399698989465
ENSMUSG00000034758	FALSE	0
ENSMUSG00000074862	FALSE	0
ENSMUSG00000034748	FALSE	0
ENSMUSG00000054708	TRUE	0.243877788104089
ENSMUSG00000096856	FALSE	0
ENSMUSG00000078435	FALSE	0
ENSMUSG00000062931	TRUE	0.377777777777778
ENSMUSG00000034674	FALSE	0
ENSMUSG00000020246	FALSE	0
ENSMUSG00000020248	TRUE	0.631513330829891
ENSMUSG00000020250	FALSE	0
ENSMUSG00000034612	FALSE	0
ENSMUSG00000020255	FALSE	0
ENSMUSG00000034560	TRUE	1.11714296249862
ENSMUSG00000020263	TRUE	0.849660344281853
ENSMUSG00000087651	TRUE	1.68108108108108
ENSMUSG00000020032	TRUE	1.49809062133817
ENSMUSG00000046841	FALSE	0
ENSMUSG00000034453	TRUE	1.70096964814438
ENSMUSG00000035620	TRUE	1.72946566298513
ENSMUSG00000050035	TRUE	0.552961082910321
ENSMUSG00000060935	FALSE	0
ENSMUSG00000049038	FALSE	0
ENSMUSG00000020038	TRUE	1.70564997703261
ENSMUSG00000020042	FALSE	0
ENSMUSG00000001785	TRUE	0.643239951278928
ENSMUSG00000035529	TRUE	0.559484777517564
ENSMUSG00000085111	FALSE	0
ENSMUSG00000001783	TRUE	0.360201482389443
ENSMUSG00000001786	TRUE	1.10917722792195
ENSMUSG00000059602	FALSE	0
ENSMUSG00000020044	FALSE	0
ENSMUSG00000020048	FALSE	0
ENSMUSG00000054027	TRUE	1.38999223322104
ENSMUSG00000035365	FALSE	0
ENSMUSG00000035351	FALSE	0
ENSMUSG00000020056	TRUE	1.7904017508207
ENSMUSG00000020057	FALSE	0
ENSMUSG00000035311	TRUE	1.2803869407497
ENSMUSG00000060002	TRUE	0.766666666666667
ENSMUSG00000020059	FALSE	0
ENSMUSG00000060904	FALSE	0
ENSMUSG00000004356	FALSE	0
ENSMUSG00000074802	TRUE	1.02162162162162
ENSMUSG00000069539	TRUE	1.06332375460454
ENSMUSG00000019948	TRUE	1.02663129973475
ENSMUSG00000019951	TRUE	1.67807033428706
ENSMUSG00000019979	TRUE	1.35057946597233
ENSMUSG00000019975	TRUE	1.6536231884058
ENSMUSG00000061904	FALSE	0
ENSMUSG00000019961	FALSE	0
ENSMUSG00000019988	TRUE	1.52301996722704
ENSMUSG00000020015	FALSE	0
ENSMUSG00000008398	TRUE	0.676482881193727
ENSMUSG00000015889	TRUE	0.946418048287084
ENSMUSG00000020018	FALSE	0
ENSMUSG00000020020	TRUE	0.734634964364856
ENSMUSG00000036112	FALSE	0
ENSMUSG00000036099	TRUE	1.37785002445737
ENSMUSG00000020021	TRUE	2.46682754241132
ENSMUSG00000005897	TRUE	0.900290065264684
ENSMUSG00000020022	TRUE	5.74072886423712
