Chromatin_PolyA	Chromatin_Total	Cytoplasm_PolyA	Cytoplasm_Total	Nucleoplasm_PolyA	Nucleoplasm_Total
ENSMUSG00000036186	4.10801178965735	5.15340313022468	4.04092567211464	3.39264750332261	3.8377187696789	4.02461902574748
ENSMUSG00000036188	5.1255814652954	4.06638968385338	6.2646329338584	6.1739457105314	5.45984012564605	5.4094242669411
ENSMUSG00000036192	2.07090271388437	3.15794652187367	1.35227516892073	0	1.42771495178048	2.49274694296322
ENSMUSG00000036196	2.56062254114465	3.74834979738704	0.471837081215941	2.37098297821818	1.82313024425854	2.63536638352724
ENSMUSG00000036197	6.01152856659707	5.49185067816296	5.70486668563375	5.83893748310784	6.47404918363115	6.18336982143391
ENSMUSG00000036199	6.13719841740568	4.93374363701706	6.77138913368371	6.45085902786737	6.67934009215905	6.08006046491667
ENSMUSG00000036202	7.19772686787195	8.16289220227262	7.49629678635061	8.39507632520859	7.85789738310668	8.49277697048296
ENSMUSG00000036206	5.62537481429241	5.71757091776869	6.61366696381873	6.59194318581297	5.96854269798618	5.89076327922631
ENSMUSG00000036208	5.39857884419058	5.03943097672549	5.66642136103496	5.54196107406185	5.49125190653131	5.41510474437786
ENSMUSG00000036214	2.5231624026656	0	4.23969915915765	3.90246404683741	3.53181514957034	3.39162379230327
ENSMUSG00000036216	1.53396609865473	3.42364900384017	0.531160606157853	0	0.18883119120901	0
ENSMUSG00000036218	4.62936334101383	5.4083037594757	4.84471387688458	4.74685590364025	4.62011630081987	5.12854415848462
ENSMUSG00000036223	5.14962412348118	0.853905095198273	5.51087788854012	4.95322525825526	4.95921531535929	4.58017434558989
ENSMUSG00000036225	2.59686958961183	4.06300553046039	3.98808157489576	4.23155847497754	3.3729634927889	2.73995363195173
ENSMUSG00000036241	6.10704343320075	5.47953873286311	6.79665659853431	6.38021636617444	6.37397387591264	5.82905807571023
ENSMUSG00000036242	3.96024229375931	3.58379622485393	4.22515906886309	4.46859176861883	5.25127645182449	5.05537443830501
ENSMUSG00000036246	4.46019753819556	4.46662182029355	2.5856784113517	2.51015057867913	2.99116424547461	2.72410342896352
ENSMUSG00000036249	3.28559647930604	0	4.26339684972098	4.06884202051842	3.51932289881134	3.37174393426317
ENSMUSG00000036256	0.95449750524824	2.3687803920133	0	0	0.687709762617759	0
ENSMUSG00000036257	2.75394921601025	0	4.58541110666195	3.37936210629309	4.31682786667768	4.56811575601137
ENSMUSG00000036264	3.56842197273284	4.82954956822328	1.4240894433246	3.00385245009456	2.1780856614518	3.79036812492874
ENSMUSG00000036270	7.5236552970618	6.08579451751423	6.90116991047125	7.09555870568881	6.60888605707719	6.59044449865382
ENSMUSG00000036275	5.76027873161955	2.92388726899809	5.12614648078495	3.57970023152103	6.23664793524946	6.25373161652914
ENSMUSG00000036278	4.32662911264993	3.6740429761928	4.40616489548068	4.2205472590862	4.1187213388058	3.5347571909179
ENSMUSG00000036281	7.19730604618137	5.94408884706209	5.54379048117374	4.33718406043635	3.93142172333256	4.22887859528597
ENSMUSG00000036282	5.0477454715604	4.46660377145475	6.30211707961414	5.87232360449586	5.69654642342013	5.73150742347432
ENSMUSG00000036285	4.81189519571442	3.51675938808478	5.78327002768863	5.33310324928589	5.62174637356367	5.17752935398128
ENSMUSG00000036291	4.94152781080816	4.84342827937365	4.98342261900501	5.33773337500721	5.58138649715623	5.40687577757264
ENSMUSG00000036292	1.93267458812131	0	1.18185154216277	3.00385245009456	1.44398290054045	2.78301411434981
ENSMUSG00000036295	0.99637440358904	4.79780354916825	0	0	0.349421676750322	2.66128526512661
ENSMUSG00000036299	5.42258960790598	4.04077554766574	5.91735617202605	5.55953240683339	6.09466411890648	5.42648840347751
ENSMUSG00000036304	4.61771034008674	4.46409984980271	4.03036496040203	4.39020237039282	4.77433090219082	4.82449770978971
ENSMUSG00000036306	3.06913146431557	2.19776177348317	3.53461721969652	4.22815160527698	3.35876017267838	3.91723546298559
ENSMUSG00000036309	6.47347636149202	0	8.46814417459433	7.89599893447181	7.11884241511565	6.77277564041703
ENSMUSG00000036315	4.31045915606304	2.64334951031655	5.82905746411294	5.45777435547985	4.78215001142799	4.68208247207716
ENSMUSG00000036323	5.97590992624358	5.09000267450239	7.31742033273396	7.0528918367983	6.58518547985177	6.42904695727324
ENSMUSG00000036327	6.10068735978174	4.91067257251036	5.54328450748742	5.56632735816162	6.62201807240343	6.44427939235783
ENSMUSG00000036333	6.17067683747238	5.67092290349825	5.49669986057876	0	6.50789545337743	6.00773566418961
ENSMUSG00000036334	0	2.33266584554464	0.284881037221793	0	1.53497765848064	0
ENSMUSG00000036339	3.42613191075078	3.27247439311607	3.33330252180075	2.70705696112198	3.95301454017775	3.61743395587439
ENSMUSG00000036352	5.57245252449087	4.38333420612515	6.75721519097371	6.28705119226826	6.10035132528277	5.31973017432588
ENSMUSG00000036356	1.98970917825986	3.1841578772457	1.09139907752292	0	1.36435276098305	2.42326681618263
ENSMUSG00000036357	1.08455771134369	2.44023226991285	0.300590315075015	0	0.484740933879197	0
ENSMUSG00000036362	0	3.16536376647944	0	0	0.18883119120901	1.46526007174926
ENSMUSG00000036368	2.41325932713558	2.42746849864107	3.02652074898688	0	3.37553278019708	3.31887864489333
ENSMUSG00000036371	6.57555818932406	5.64672585568077	8.36924368010875	8.24903292491732	7.30544605244398	7.02107975129935
ENSMUSG00000036372	5.42378211549029	2.07623118585194	6.33284975052186	5.50626888922281	6.24032102805501	5.69940350253071
ENSMUSG00000036376	4.87113654069651	5.08282611386845	6.20502799471738	5.99345292948087	5.28623174059438	4.98329977402869
ENSMUSG00000036377	0.000000295389639761917	3.91034078096261	2.4716633432355	0.0000032405648040798	1.99800094445904	0.00000304904936860611
ENSMUSG00000036381	1.33429825647231	3.41651029914082	0	0	0.809605895499581	2.66128526512661
ENSMUSG00000036390	4.12707995618855	2.16346670583711	5.10691087314487	4.74857578491913	4.20008951615209	3.89224961993452
ENSMUSG00000036391	5.82916791657247	5.54280662025008	6.09646403679696	6.21795311263991	5.78110768933621	5.94889859808601
ENSMUSG00000036395	4.11029943861773	3.56689283312902	3.33226553288898	2.54648715127529	4.11054770535144	3.62771323813353
ENSMUSG00000036398	3.5123533667547	3.29040335180859	5.23328727136147	4.59107494248726	4.2875904408464	3.47497981136361
ENSMUSG00000036402	5.02571843887914	4.46214375873126	5.37767622525096	5.11658169127672	5.52281177408766	5.34523599233583
ENSMUSG00000036403	4.28749574114413	0.146794193429582	4.60055522775749	5.70296245470652	4.10590852204938	4.83486095969012
ENSMUSG00000036411	3.06828501362419	2.28319211867811	3.30806051181379	0	2.87028185368636	2.69261865333681
ENSMUSG00000036427	6.90523948061725	5.89769756929416	8.53933248913465	8.27537344353242	7.65792673912161	7.09629028922985
ENSMUSG00000036430	3.85937473672131	3.16536376647944	5.2791453045672	5.03892803654789	4.28065959729344	3.8628614166604
ENSMUSG00000036432	4.14173552516537	3.48051223993679	5.25832648292437	4.90632202871714	4.43697763181767	3.93045278641142
ENSMUSG00000036435	5.35375243540306	5.08755477333625	5.30341901544222	2.31641958379443	5.086698692492	4.08841289932817
ENSMUSG00000036437	1.55927238745054	2.81198790765653	0.315696067269835	0	1.06401836142915	2.23502017818515
ENSMUSG00000036438	6.57429783898854	5.27831965987601	8.2842630425597	7.91968333106463	7.12685432295911	6.78332978128369
ENSMUSG00000036442	4.61239228119667	3.63257518249553	6.12953006916151	5.84625137152575	5.0681850442021	4.82539814448121
ENSMUSG00000036446	0.615779473928771	1.8808892108691	1.13608822173932	2.3714750018807	0.495868364884309	1.47549648095082
ENSMUSG00000036450	6.00462295028816	5.8092625730233	6.27977853847442	6.32086429329957	5.89439757011328	5.82645077863801
ENSMUSG00000036452	3.75043341222866	4.08761542010609	4.0215275746135	0.000000827169512706049	3.77486037542493	3.74964925588814
ENSMUSG00000036459	5.95687873501564	4.73204741478217	6.32679084252706	6.15283606285728	5.76929064774988	5.39143176199341
ENSMUSG00000036461	2.88665636984474	3.74387322148831	3.65699652174312	4.69567362908673	3.57317675478044	2.97571139134073
ENSMUSG00000036466	3.21211491886806	4.99523428494453	1.50748385686727	2.46546654698418	2.8414295312972	3.54631107195225
ENSMUSG00000036469	0	3.02762133826342	0.718659107814577	0	1.53417576298484	0
ENSMUSG00000036473	6.53112494658298	6.33263867316866	5.13163896478113	5.72472518242189	5.89961139848011	5.88529076247093
ENSMUSG00000036478	5.49405143953627	6.13585022638666	6.78410068668096	6.60822552126034	5.97276562467175	6.05375410758648
ENSMUSG00000036480	1.53396609865473	2.07741498079792	1.64970259345986	2.35911025015119	1.59916609619141	1.46526007174926
ENSMUSG00000036492	1.46519874630564	2.92335246465942	1.01242352287479	0	1.40358744275754	0
ENSMUSG00000036499	5.0725143929669	4.99560419264445	4.91659711391375	5.16280559100821	5.79058503307917	6.11035833003447
ENSMUSG00000036501	6.06541990855576	6.16300127410335	5.08707291348769	5.63072577855041	5.57769964436818	5.66040695120592
ENSMUSG00000036502	0.246651482683485	2.07741498079792	0	0	0.347605801775778	0
ENSMUSG00000036503	4.24058048637628	3.84119687828961	4.62707425369776	3.64748783315291	5.17850914088666	4.28772125568952
ENSMUSG00000036504	4.41731053696458	3.08226403660574	5.2142234492839	5.03892803654789	5.2771183870706	5.07197647056333
ENSMUSG00000036510	1.32569699613035	2.3102545715557	0.301098744013556	0	0.811861139554731	1.4685152519903
ENSMUSG00000036513	4.02524158644775	4.67292837857365	4.78566808462787	4.52124196593086	4.03163972476772	3.46643965593767
ENSMUSG00000036523	2.59977905266533	3.20176731764217	1.86405201240307	2.36456454262093	2.32951331110209	2.66551079472509
ENSMUSG00000036526	0.755838801702019	2.75836034355188	1.067483895201	3.67188916776154	0.616645882193314	1.61084058524051
ENSMUSG00000036528	4.74866038470425	3.35324163644959	4.72405542767036	2.13840684628315	4.09803637289084	4.39838110846115
ENSMUSG00000036529	7.07564156451574	5.87480523597332	6.52974023952619	6.67510147914913	6.25934177018342	6.49765672945577
ENSMUSG00000036533	4.66404879005275	3.19969070318671	5.25370353030451	4.97224936976462	4.56711794416221	4.44583337508928
ENSMUSG00000036534	6.46443117769281	5.66599110513231	6.10057313520065	6.40462751352189	6.75109941964572	6.73987690744664
ENSMUSG00000036537	3.74715986777029	2.27518870698666	4.90692788789485	4.75340386470653	4.06311506646569	3.93045278641142
ENSMUSG00000036545	2.58676877654695	3.40681174766502	1.69093854002063	3.43607960083329	2.28582349101268	2.78833234700982
ENSMUSG00000036550	6.24683775723408	6.53402776847712	7.49042951936428	7.93000933467054	6.88437458446391	6.64307676289734
ENSMUSG00000036551	2.7438109192337	3.5314378679431	0.718501947972833	0	0.347605801775778	2.39662233342898
ENSMUSG00000036552	4.25798987984628	3.25009744349314	3.75624062324312	3.95262666162226	3.61045367085207	2.72963271407277
ENSMUSG00000036553	4.8263496487003	2.42396589716066	5.20335766094402	0.0030712764534806	4.82047964643666	4.99779243008741
ENSMUSG00000036555	4.54325058772656	3.0915796587167	4.24470699238777	4.27549192861773	3.77247838722134	4.12151660044058
ENSMUSG00000036560	0	1.83063604420412	0	0	0.18883119120901	1.46526007174926
ENSMUSG00000036561	3.84037177116652	3.52470181756732	4.3604451123721	0	3.86463825255918	0.00242583847772638
ENSMUSG00000036564	4.46064046192507	0	4.89499495638277	0	4.08181961107421	2.58892443906844
ENSMUSG00000036565	5.00693649263874	0.00000151973219668049	5.16365030522159	5.39985919810711	5.44215115024724	5.19556368147153
ENSMUSG00000036568	6.68372498471879	6.08436756559419	6.8410842932414	7.14623425382222	6.78355128609182	6.74592960019679
ENSMUSG00000036572	6.63479280465668	5.35048118781472	6.70181092233968	6.48479897707698	6.26755584355575	5.99865571511739
ENSMUSG00000036580	4.4731995738693	3.84453468586235	5.79927640660982	5.56969664129719	4.98383582826912	5.0836953659287
ENSMUSG00000036591	6.78973362743458	5.54521011050144	6.27789865760948	6.50921477676068	6.83080191044469	6.72233363750226
ENSMUSG00000036594	0.463178989657829	0	0	2.35911025015119	0	2.66128526512661
ENSMUSG00000036596	3.36637480572636	2.798916507656	2.78835265235102	0	3.6374543992985	3.5347571909179
ENSMUSG00000036598	1.88626030926662	1.01012745664467	3.15397319807541	3.00385245009456	2.43289837074444	2.03566436678867
ENSMUSG00000036599	4.93136887008558	3.96262668345648	4.92044491349787	3.717530603992	5.58556675748853	5.33639446131317
ENSMUSG00000036606	8.04200298890293	6.98943167953338	7.24989864909936	7.54738393643371	8.35435138005566	8.41807008944676
ENSMUSG00000036611	2.23521208585522	2.58185615765088	3.07623816850651	3.21932852473976	2.53677732926686	1.46526007174926
ENSMUSG00000036613	3.06840597902642	4.68510054172737	3.32840459698804	0	2.85165719399247	2.55615520143968
ENSMUSG00000036615	3.20125848005885	3.51263945309684	4.27913014323123	4.40320382501579	3.48504394590164	3.37630327225295
ENSMUSG00000036617	6.56272464403875	6.29299953803127	6.64602398925924	7.57165519505739	7.28786541478142	7.48373286067162
ENSMUSG00000036620	5.62571562811008	4.57842705358843	6.00726912603287	5.92461299069201	5.46572912583687	5.09151354488125
ENSMUSG00000036622	5.62285038873628	0	5.41099035913313	5.47629312786011	5.19223993334627	0
ENSMUSG00000036632	4.9321962055582	0	4.89632643614116	4.28793280923143	5.47020198782199	4.84511005756327
ENSMUSG00000036636	6.72218037214427	2.50653453586623	5.46704545835944	4.34124182598489	6.39531565731451	6.16438455397113
ENSMUSG00000036639	4.05243033260002	2.79295416495728	5.47137455287274	5.05664725785869	4.48893840269608	4.5678877446046
ENSMUSG00000036641	2.30802690176389	3.74331120441532	0.73376721277072	0	1.53186504053607	2.13065754278241
ENSMUSG00000036644	5.49561425256574	0.000137366876697515	5.88492587681906	5.68536542601672	5.57780966215911	5.32857268187355
ENSMUSG00000036646	6.90862703211231	5.84520146694225	6.43916674684295	6.16430340267178	6.81404535749177	6.48496075327793
ENSMUSG00000036647	3.23870248673997	3.29616673750558	1.09435276435998	0	1.73692775875121	0
ENSMUSG00000036661	3.85788165599047	0	3.50510977058933	4.06884202051842	3.32627496414727	3.05204888158183
ENSMUSG00000036667	2.07537506767229	2.82904929720695	2.00532767989208	0	1.96869849486883	0
ENSMUSG00000036672	6.38113709563632	4.19055919118931	6.33567921635282	6.02427350968391	5.81427429385468	5.31413005308228
ENSMUSG00000036676	5.7997439601473	5.77843195351931	5.50104581111722	5.57738034841858	6.98234699259309	7.19922708825063
ENSMUSG00000036678	5.29218843759464	0.000274792385255478	7.27156121199032	6.98852863749348	6.27684808286255	5.18615158486172
ENSMUSG00000036686	6.15596012265755	5.09816199448517	5.85240980398202	5.6733674685769	5.24153164398833	4.82451107528207
ENSMUSG00000036687	2.25505329702721	3.302822216579	1.29335516050991	0	1.21398323692335	1.46526007174926
ENSMUSG00000036693	6.40046787401095	5.35258363302924	7.26085506270834	6.90486637586412	6.49756848337823	6.13179104979134
ENSMUSG00000036698	7.82502706563577	8.04821550726665	8.21759090933113	9.05060649602267	8.37018265718262	8.87921784293382
ENSMUSG00000036707	5.60796779958715	4.9292687847031	6.90876081740908	6.8035425218293	6.14808066259264	6.03761886706087
ENSMUSG00000036712	3.47997085638144	0.00000330034823638884	4.70765366901848	0	3.87322231431062	4.31655081234262
ENSMUSG00000036718	2.66033321449319	2.72370544020111	3.39122027215234	0	1.51354598291249	0
ENSMUSG00000036721	3.80921516494294	3.39357589912743	4.68558938513226	5.11102758340674	4.10978395993087	4.626131970424
ENSMUSG00000036733	4.95434843974315	2.49146566549807	6.58123391208469	6.3011762364807	5.35190049678774	5.36957594908046
ENSMUSG00000036737	7.085570060214	6.32015155733533	7.19734369036067	6.889645377055	6.78226088477834	6.56788201497066
ENSMUSG00000036743	3.88705245559364	2.97980334145588	5.14385206666905	4.63401441054768	4.46178656517537	4.57522361522656
ENSMUSG00000036744	1.99557849459564	3.586609254244	0.531160606157853	0	0.944256400843271	2.03566436678867
ENSMUSG00000036748	5.94949629413757	3.40134524073798	6.39369547770401	6.41928713339787	5.91293020722156	5.42196871597903
ENSMUSG00000036751	6.70933108944262	4.67539389826128	7.48296733826686	7.08880999160871	7.50793278524174	6.91242125390142
ENSMUSG00000036752	7.62131060050622	6.30323018406301	9.0886001824406	8.72244937803215	8.07574821864232	7.70405795963544
ENSMUSG00000036760	1.49022336656227	3.04370938247419	0.756925951596	2.36415920383152	1.44536995767859	1.47497876452797
ENSMUSG00000036764	3.09282633157896	4.00631038103928	3.29220801675925	0	2.61984945936298	3.22742324460074
ENSMUSG00000036766	4.06771026576491	3.78190491214971	4.13836125268886	4.02304103959398	4.98804536538042	5.13208603969379
ENSMUSG00000036768	6.15315006374126	6.19405403173993	6.85072890168347	6.941286743433	6.65324337083728	6.71079990354861
ENSMUSG00000036769	4.23852816012134	4.5102100528981	3.76504755618184	0	5.48588223084417	5.61083347161961
ENSMUSG00000036775	6.24180878622388	6.03003949990683	5.88522796558407	5.81905146657823	5.74703545323173	5.64340114184724
ENSMUSG00000036777	7.30332483226239	7.13645302583971	7.16988359993177	7.51135343445505	8.09808057401417	8.06407691128681
ENSMUSG00000036779	5.76681364147206	4.07481661955098	6.11623196461764	0.436951662050752	5.81295213881638	5.95011355518455
ENSMUSG00000036781	6.80624190201959	4.95680921390555	7.9377433223323	7.38184941328201	7.592608480219	6.93504419111389
ENSMUSG00000036782	5.49836506879252	4.83402041372517	7.1430422816675	7.5994761319322	6.7197987709177	6.41049139842933
ENSMUSG00000036790	1.02024685638765	2.40078339966062	0.88337314387517	0	0.989201909913517	2.03956473182246
ENSMUSG00000036792	4.08779893058018	4.87472554463095	4.18007547994424	4.33306951397333	4.59341526281469	5.25298118551967
ENSMUSG00000036800	2.74049457532906	4.2012456364426	1.48869754749751	3.09610944627503	1.85836143362718	2.50654184709354
ENSMUSG00000036805	0	2.27518870698666	0.300439812034666	0	0	0
ENSMUSG00000036810	4.90141079532893	4.01637735084263	5.18302877681403	4.74277285978361	4.99002328760135	5.08810612952689
ENSMUSG00000036814	0	1.38437140109608	0.300439812034666	0	0	1.72397619444961
ENSMUSG00000036815	3.45676222139036	5.08297770850282	1.90389581385756	3.41595033274334	2.98419045584999	3.38593930372254
ENSMUSG00000036817	7.04077662448685	6.37958390498218	6.84778983057683	7.1616200522787	7.76913107401859	7.42316149964854
ENSMUSG00000036819	4.42141675398627	4.9620405012721	4.7710350984178	0.011795449930547	4.3016644599831	0.0122849423628348
ENSMUSG00000036820	4.61866293848738	3.02997771771951	6.04195820847709	5.83042227861301	4.8830498729959	3.94612626478325
ENSMUSG00000036822	5.63914637977576	5.46259455929878	6.84234220521733	6.95214245535995	6.38466663319487	6.41765181823627
ENSMUSG00000036825	4.20912823134054	3.43135281622363	4.9786601088	0	4.24972705025969	0.000389335182958973
ENSMUSG00000036826	3.74323993600289	1.90771362386684	1.17842542946368	0	1.93122542631185	2.1779093257937
ENSMUSG00000036832	1.33793807687823	2.03478266247479	0.663984964601662	0	1.39923717585885	2.10403395822424
ENSMUSG00000036833	4.13913543633257	4.31295283639527	3.98834786407808	0	4.74814815032074	4.81097155978776
ENSMUSG00000036834	2.04734445389786	0	2.91228061149182	4.05675657413044	3.45078171685586	4.19919537823604
ENSMUSG00000036835	5.36337228374065	3.75208551768295	5.77267635385087	5.39985919810711	5.91846783677974	5.3433635177726
ENSMUSG00000036840	4.63796543146976	4.67209756570243	5.47566297477206	5.10307502108801	4.74475924306789	4.27865912486407
ENSMUSG00000036845	5.10469812984165	3.2769918005842	5.35437609665666	5.16948168056224	4.83456704735218	4.54930383574992
ENSMUSG00000036850	4.07986480544193	2.07741498079792	5.3076585511824	4.46859176861883	4.60515828857037	3.93085792195712
ENSMUSG00000036854	3.83633678389587	3.39686040622132	3.12605830792213	4.26693650512269	3.25925059401194	3.25924941374936
ENSMUSG00000036855	2.42447535578075	3.91957760305395	1.13227777114771	0	1.73070611951136	2.66128526512661
ENSMUSG00000036856	2.59997645613666	4.31903084023461	1.61176843719311	3.05862653633613	1.60498664869811	2.26006425610664
ENSMUSG00000036858	3.10102497031509	4.23262879244771	1.83876799307468	3.4782567148132	2.36148841107573	3.00177259917773
ENSMUSG00000036860	3.94280171121931	0	4.70722338655889	0	4.40846302275335	3.70088227281513
ENSMUSG00000036862	1.42427802090953	2.27518870698666	0.718501947972833	2.35911025015119	1.25105994807618	1.46526007174926
ENSMUSG00000036863	4.42639966554958	0	4.66983407062973	0	4.51790209614537	4.46273689538504
ENSMUSG00000036864	5.30144187664436	4.57740795534542	4.50094879039106	4.40476918542763	4.43763889863516	3.71188880917016
ENSMUSG00000036867	4.10654365349151	4.50957821481161	4.89388490928875	4.97482146821598	4.17601807032736	3.93045278641142
ENSMUSG00000036872	1.49015403105466	2.04648957202756	1.43234735143797	0	1.45486576922229	2.03566436678867
ENSMUSG00000036873	3.73871925679975	2.48749147150277	4.85119348297639	3.91182281786046	4.02444792460884	4.01880842735468
ENSMUSG00000036875	5.39320617260669	4.64572737267546	6.60564019058841	6.3388648388572	5.97214073766787	4.31060703874313
ENSMUSG00000036879	5.26714045721675	5.33975139550094	5.27610955095731	5.48400204445629	5.32531763111812	5.48800176404819
ENSMUSG00000036880	4.90935227245674	3.6740429761928	6.21609786696119	5.95132277388537	5.45614624858786	5.03772352262411
ENSMUSG00000036882	3.36568038061806	2.93299122514365	0.000000112986269498721	0	2.48585912048377	0.0000040199920134292
ENSMUSG00000036885	3.3505966005752	4.8731722427299	3.89787596918282	3.67188916776154	3.70280064595323	3.75661024620701
ENSMUSG00000036890	3.43804759381875	3.40324623790037	4.38263637862852	0	3.82734481069989	3.53604756745953
ENSMUSG00000036892	3.19181190854699	3.96257688828685	1.06102053069399	3.03420861741628	1.98174835289041	3.04547496275463
ENSMUSG00000036893	0.00100334641644266	4.75640108517539	5.70789024035222	6.41982730629103	5.42239192674635	5.47506351385265
ENSMUSG00000036894	4.91675810183443	4.8381021253738	6.29384382148008	6.24686721501423	5.56549932291123	5.49962276371194
ENSMUSG00000036898	5.10418196647798	5.2327766115242	5.28691175068004	5.45744753095527	5.16867106951958	4.87853437210254
ENSMUSG00000036899	0.444343488221199	2.07741498079792	0	0	0.605052398924898	0
ENSMUSG00000036902	3.07848042334338	3.53337746009842	2.1025447506557	0	3.1909290299289	0
ENSMUSG00000036904	4.09938851170746	4.20984554904636	3.85565890025484	4.2205472590862	4.74942817996467	4.67765272719921
ENSMUSG00000036908	2.48281560224264	2.70588839002478	2.69145035443557	0	3.62988802577097	2.19218445029157
ENSMUSG00000036912	1.10516133339173	2.78266684844755	0.366394034850247	0	0.86159625377532	2.03566436678867
ENSMUSG00000036913	2.92198430967423	4.08115836250933	1.30745986532442	0	2.21106737756349	2.07694494811125
ENSMUSG00000036915	5.29405553976351	3.37026522656755	3.87561368511683	3.81266645490675	4.61049795304753	4.57259288615961
ENSMUSG00000036916	5.31194418708796	3.96418567739626	6.08385872901329	6.58302096204386	5.64126508823155	5.98817427639986
ENSMUSG00000036918	3.77776701028609	4.28252411626271	4.68715005803657	4.42059375335891	3.66697419908295	0
ENSMUSG00000036923	1.78151625493945	2.71494699646847	2.9476552070759	2.63257794013182	2.50697980760828	2.93965757728414
ENSMUSG00000036928	0.0242386795667678	0	5.03418093729309	0	4.21277948918832	4.50663543511853
ENSMUSG00000036931	3.32043870936788	2.42291380354512	2.5979679683826	0.00425364915583596	1.88327774280644	0.00532640565874653
ENSMUSG00000036932	6.16264157703675	4.72613208175862	7.05226683405133	6.96913678247282	7.23705147119426	6.90029805174354
ENSMUSG00000036934	3.6264381900466	3.23855059512174	5.29240866435787	4.66095193034851	4.37063885093189	3.6345635036502
ENSMUSG00000036940	6.23521554724669	5.69653164555426	7.30655229659484	7.3494156516212	6.30407326621165	5.84935878271864
ENSMUSG00000036941	4.29867477097777	3.70542881820272	4.31207416027278	4.06884202051842	4.15396378472003	3.99944034042243
ENSMUSG00000036943	3.92186012610273	4.18545845116869	4.71584425312093	4.70742883018641	4.58991404501299	4.76643052738082
ENSMUSG00000036948	5.06037874841822	3.14844519455823	5.53561011843766	5.56203808576668	5.10123255057307	3.6297105661983
ENSMUSG00000036951	0.684639785593454	1.95121308432478	0	0	0.223631356283016	0
ENSMUSG00000036955	4.20638524598567	0	5.93919449461418	5.7892629852944	5.09321602957341	4.83529738138381
ENSMUSG00000036957	2.20962051282985	2.44023226991285	2.88041826753983	3.67188916776154	2.35712099693481	2.66128526512661
ENSMUSG00000036959	4.51902337781118	4.95941970248272	5.50670259687377	5.7503321254812	5.32328548251092	5.85187840161213
ENSMUSG00000036961	0.609330193044739	2.07741498079792	0.87622282345705	0	0.809605895499581	0
ENSMUSG00000036964	2.0343557655172	3.57592038760278	0.782383560284982	3.14483466271717	1.41996808105283	2.3541978756745
ENSMUSG00000036966	4.90859049008913	4.37722362913803	5.01804563528021	4.46859176861883	4.51276119303172	3.865563975605
ENSMUSG00000036968	5.181569536002	3.65109503199008	4.86542302337945	4.2205472590862	5.69459061218859	5.62174821892203
ENSMUSG00000036972	2.46973769209224	2.18655242554484	2.5866760163183	0	2.25441702708553	1.47349264845254
ENSMUSG00000036975	3.7558503575164	3.76158341401257	4.84822143084174	4.57280528195333	4.23478880069379	4.26129929104157
ENSMUSG00000036977	3.66153109179137	4.43099215680954	5.27134687140224	4.73688567086017	4.1641524669877	4.5991230970333
ENSMUSG00000036980	5.45425176642501	4.51880095855246	6.24806888988532	6.04667065587834	5.48357085176541	5.23723463099873
ENSMUSG00000036983	4.17946303466787	4.00271311214979	5.08218672072567	5.09917136852608	4.50236716717326	4.03047293694784
ENSMUSG00000036985	4.75402352222144	4.70724820180543	5.78070864372401	5.88905900061627	6.441975210533	6.19296030838582
ENSMUSG00000036986	1.60146467877343	0.0000560551532875544	7.24452525540577	6.8739116344014	6.83390365305882	6.56549908762151
ENSMUSG00000036989	5.62915758138319	2.08018190861511	4.82371043070403	4.62262997741992	4.61863073297454	4.69231235747278
ENSMUSG00000036990	7.05077436895572	6.86897385214286	7.11063427832495	7.66175952681037	6.99240793497162	6.82821833806102
ENSMUSG00000036992	4.52633853855739	2.74319039566128	5.97862809597286	5.81816308300825	4.91764220604298	4.47869482034141
ENSMUSG00000036995	5.59650012887032	4.8139435288171	4.82467885711741	4.75340386470653	4.4770860039812	4.39956747340405
ENSMUSG00000037001	3.54515830542804	4.16488617953805	4.44265112753426	4.09250338234413	4.08030317462633	3.99992213087557
ENSMUSG00000037003	2.84679481004011	0	0	0	1.484186398778	2.87511108055118
ENSMUSG00000037005	3.19006064170978	2.97723664226582	2.85776996025781	0	4.03851648258086	3.02217251278503
ENSMUSG00000037007	5.04912637142032	5.54893365384021	4.63113915455734	4.7141962622384	4.9094859308448	4.90479552278995
ENSMUSG00000037010	2.38645586625949	1.50791183416239	3.36854366435457	3.67188916776154	2.89273770264354	3.19050441616004
ENSMUSG00000037012	6.0688627106472	4.24039599260157	6.69244479726257	5.72136984436737	6.35952226963075	5.8157646097655
ENSMUSG00000037013	5.08485954400329	0	7.0543089722052	7.21364401024245	6.45228647714443	6.35936902735422
ENSMUSG00000037016	2.82996987308216	3.49670221583479	2.09574117139031	3.00385245009456	3.84309059023344	3.7268777449164
ENSMUSG00000037017	4.70905862325367	3.34164705713647	5.25726631792457	4.77828109943442	4.74849217299923	0
ENSMUSG00000037020	6.78226769914962	0	5.74390159818368	5.97954118718827	5.20233620462592	4.8202598727896
ENSMUSG00000037022	2.69583323620401	3.59324004341546	2.15751420420442	0	2.21828389593582	1.5735499293264
ENSMUSG00000037029	4.84751746113561	4.44459627727823	5.67228064096093	5.90016643832166	5.3319261445338	5.29435243144987
ENSMUSG00000037031	4.40620807395381	5.43376882602638	4.14709826426111	4.45306495779458	4.63433117368587	4.57680695578087
ENSMUSG00000037032	4.67847878898588	3.02931106249157	5.17977896691647	0.0000440100756975997	4.29185566022456	3.87643973934931
